p,k,maxb,status1,solstatus1,minb,status2,solstatus2,group,as
1,1000,0.0283493746,OK,BEST_FE,0.0283493746,OK,BEST_FE,1,1
0.9,1000,0.1747386437,OK,OPTIMAL,-0.122155976,OK,OPTIMAL,1,1
0.8,1000,0.2962771983,OK,OPTIMAL,-0.2398433,OK,OPTIMAL,1,1
0.7,1000,0.4110437675,OK,OPTIMAL,-0.353819629,OK,OPTIMAL,1,1
0.6,1000,0.5263823343,OK,OPTIMAL,-0.468879317,OK,OPTIMAL,1,1
0.5,1000,0.6465920871,OK,OPTIMAL,-0.589894487,OK,BEST_FE,1,1
0.4,1000,0.7750912442,OK,OPTIMAL,-0.719594146,OK,OPTIMAL,1,1
0.3,1000,0.9224700554,OK,OPTIMAL,-0.866996831,OK,OPTIMAL,1,1
0.2,1000,1.106508385,OK,OPTIMAL,-1.048743225,OK,OPTIMAL,1,1
0.1,1000,1.3972165605,OK,OPTIMAL,-1.30352482,OK,OPTIMAL,1,1
1,1000,0.0283493746,OK,BEST_FE,0.0283493746,OK,BEST_FE,1,2
0.9,1000,0.1747380832,OK,OPTIMAL,-0.122155893,OK,OPTIMAL,1,2
0.8,1000,0.2962771389,OK,OPTIMAL,-0.239843286,OK,OPTIMAL,1,2
0.7,1000,0.4110438203,OK,OPTIMAL,-0.353819607,OK,OPTIMAL,1,2
0.6,1000,0.5263823016,OK,OPTIMAL,-0.468880957,OK,OPTIMAL,1,2
0.5,1000,0.6465921019,OK,OPTIMAL,-0.589893344,OK,OPTIMAL,1,2
0.4,1000,0.7750926388,OK,OPTIMAL,-0.719594139,OK,OPTIMAL,1,2
0.3,1000,0.9224699995,OK,OPTIMAL,-0.866996631,OK,OPTIMAL,1,2
0.2,1000,1.1065083652,OK,OPTIMAL,-1.048743293,OK,OPTIMAL,1,2
0.1,1000,1.3972164409,OK,OPTIMAL,-1.303524789,OK,OPTIMAL,1,2
1,1000,0.0283493746,OK,BEST_FE,0.0283493746,OK,BEST_FE,1,3
0.9,1000,0.1747386417,OK,OPTIMAL,-0.122155976,OK,OPTIMAL,1,3
0.8,1000,0.2962771919,OK,OPTIMAL,-0.239843251,OK,OPTIMAL,1,3
0.7,1000,0.411043768,OK,OPTIMAL,-0.353819621,OK,OPTIMAL,1,3
0.6,1000,0.5263823337,OK,OPTIMAL,-0.46887858,OK,OPTIMAL,1,3
0.5,1000,0.6465920909,OK,OPTIMAL,-0.589894902,OK,BEST_FE,1,3
0.4,1000,0.7750912436,OK,OPTIMAL,-0.719594144,OK,OPTIMAL,1,3
0.3,1000,0.9224700558,OK,OPTIMAL,-0.866996818,OK,OPTIMAL,1,3
0.2,1000,1.1065083852,OK,OPTIMAL,-1.048743222,OK,OPTIMAL,1,3
0.1,1000,1.3972165618,OK,OPTIMAL,-1.303524819,OK,OPTIMAL,1,3
